subject	in_article
Genomics	4
Genomics	2
Genomics	1
Genomics	1
Genomics	2
Genomics	3
Genomics	4
Genomics	1
Genomics	21
Genomics	3
Genomics	6
Genomics	2
Genomics	13
Genomics	4
Genomics	4
Genomics	4
Genomics	2
Genomics	3
Genomics	9
Genomics	2
Genomics	3
Genomics	3
Genomics	2
Genomics	1
Genomics	2
Genomics	2
Genomics	3
Genomics	1
Genomics	8
Genomics	1
Genomics	6
Genomics	3
Genomics	9
Genomics	3
Genomics	4
Genomics	14
Genomics	1
Genomics	5
Genomics	2
Genomics	11
Genomics	2
Genomics	2
Genomics	2
Genomics	2
Genomics	7
Genomics	2
Genomics	2
Genomics	4
Genomics	2
Genomics	3
Genomics	15
Genomics	13
Genomics	5
Genomics	2
Genomics	3
Genomics	7
Genomics	2
Genomics	3
Genomics	2
Genomics	5
Genomics	6
Genomics	2
Genomics	1
Genomics	3
Genomics	12
Genomics	8
Genomics	1
Genomics	2
Genomics	16
Genomics	2
Genomics	2
Genomics	3
Genomics	10
Genomics	1
Genomics	2
Genomics	2
Genomics	1
Genomics	5
Genomics	2
Genomics	7
Genomics	1
Genomics	11
Genomics	4
Genomics	1
Genomics	3
Genomics	4
Genomics	1
Genomics	6
Genomics	17
Genomics	2
Genomics	5
Genomics	3
Genomics	3
Genomics	2
Genomics	4
Genomics	1
Genomics	1
Genomics	5
Genomics	4
Genomics	1
Genomics	2
Genomics	1
Genomics	2
Genomics	4
Genomics	4
Genomics	16
Genomics	5
Genomics	9
Genomics	3
Genomics	4
Genomics	4
Genomics	1
Genomics	17
Genomics	7
Genomics	13
Genomics	2
Genomics	6
Genomics	4
Genomics	42
Genomics	4
Genomics	20
Genomics	24
Genomics	1
Genomics	25
Genomics	5
Genomics	3
Genomics	4
Genomics	3
Genomics	1
Genomics	5
Genomics	3
Genomics	2
Genomics	1
Genomics	4
Genomics	4
Genomics	3
Genomics	2
Genomics	3
Genomics	6
Genomics	3
Genomics	2
Genomics	1
Genomics	1
Genomics	9
Genomics	4
Genomics	1
Genomics	2
Genomics	3
Genomics	2
Genomics	1
Genomics	7
Genomics	1
Genomics	1
Genomics	3
Genomics	19
Genomics	2
Genomics	1
Genomics	9
Genomics	3
Genomics	2
Genomics	3
Genomics	1
Genomics	2
Genomics	3
Genomics	1
Genomics	5
Genomics	1
Genomics	5
Genomics	4
Genomics	6
Genomics	7
Genomics	3
Genomics	1
Genomics	6
Genomics	12
Genomics	2
Genomics	15
Genomics	28
Genomics	1
Genomics	6
Genomics	1
Genomics	1
Genomics	2
Genomics	6
Genomics	5
Genomics	10
Genomics	8
Genomics	5
Genomics	1
Genomics	7
Genomics	1
Genomics	2
Genomics	2
Genomics	4
Genomics	1
Genomics	1
Genomics	7
Genomics	3
Genomics	9
Genomics	44
Genomics	3
Genomics	4
Genomics	2
Genomics	2
Genomics	1
Genomics	4
Genomics	3
Genomics	2
Genomics	2
Genomics	3
Genomics	2
Genomics	2
Genomics	5
Genomics	7
Genomics	2
Genomics	3
Genomics	2
Genomics	3
Genomics	1
Genomics	1
Genomics	1
Genomics	3
Genomics	3
Genomics	2
Genomics	2
Genomics	3
Genomics	5
Genomics	3
Genomics	2
Genomics	6
Genomics	2
Genomics	1
Genomics	2
Genomics	3
Genomics	1
Genomics	3
Genomics	2
Genomics	2
Genomics	1
Genomics	2
Genomics	10
Genomics	2
Genomics	5
Genomics	2
Genomics	3
Genomics	14
Genomics	7
Genomics	7
Genomics	4
Genomics	1
Genomics	4
Genomics	3
Genomics	6
Genomics	2
Genomics	17
Genomics	3
Genomics	3
Genomics	2
Genomics	1
Genomics	2
Genomics	2
Genomics	4
Genomics	2
Genomics	2
Genomics	1
Genomics	3
Genomics	3
Genomics	5
Genomics	2
Genomics	7
Genomics	1
Genomics	3
Genomics	1
Genomics	3
Genomics	4
Genomics	10
Genomics	2
Genomics	9
Genomics	8
Genomics	1
Genomics	7
Genomics	3
Genomics	2
Genomics	2
Genomics	2
Genomics	3
Genomics	1
Genomics	1
Genomics	3
Genomics	2
Genomics	11
Genomics	1
Genomics	13
Genomics	3
Genomics	2
Genomics	2
Genomics	4
Genomics	2
Genomics	3
Genomics	3
Genomics	2
Genomics	1
Genomics	2
Genomics	1
Genomics	2
Genomics	11
Genomics	1
Genomics	3
Genomics	3
Genomics	1
Genomics	2
Genomics	2
Genomics	3
Genomics	4
Genomics	3
Genomics	3
Genomics	4
Genomics	1
Genomics	7
Genomics	2
Genomics	3
Genomics	2
Genomics	1
Genomics	2
Genomics	1
Genomics	2
Genomics	11
Genomics	15
Genomics	2
Genomics	8
Genomics	2
Genomics	14
Genomics	5
Genomics	1
Genomics	4
Genomics	4
Genomics	8
Genomics	1
Genomics	2
Genomics	1
Genomics	2
Genomics	9
Genomics	1
Genomics	3
Genomics	27
Genomics	3
Genomics	1
Genomics	1
Genomics	1
Genomics	1
Genomics	1
Genomics	1
Genomics	4
Genomics	1
Genomics	11
Genomics	2
Genomics	5
Genomics	1
Genomics	1
Genomics	1
Genomics	3
Genomics	1
Genomics	1
Genomics	2
Genomics	6
Genomics	15
Genomics	2
Genomics	4
Genomics	3
Genomics	7
Genomics	2
Genomics	2
Genomics	2
Genomics	2
Genomics	2
Genomics	6
Genomics	1
Genomics	8
Genomics	6
Genomics	2
Genomics	2
Genomics	1
Genomics	4
Genomics	1
Genomics	4
Genomics	1
Genomics	3
Genomics	3
Genomics	10
Genomics	5
Genomics	4
Genomics	2
Genomics	4
Genomics	1
Genomics	1
Genomics	2
Genomics	1
Genomics	1
Genomics	3
Genomics	5
Genomics	1
Genomics	13
Genomics	2
Genomics	4
Genomics	5
Genomics	4
Genomics	4
Genomics	3
Genomics	2
Genomics	4
Genomics	2
Genomics	13
Genomics	1
Genomics	2
Genomics	4
Genomics	3
Genomics	1
Genomics	10
Genomics	3
Genomics	17
Genomics	3
Genomics	6
Genomics	2
Genomics	7
Genomics	3
Genomics	1
Genomics	5
Genomics	7
Genomics	2
Genomics	2
Genomics	3
Genomics	1
Genomics	13
Genomics	11
Genomics	7
Genomics	2
Genomics	3
Genomics	6
Genomics	2
Genomics	12
Genomics	1
Genomics	1
Genomics	3
Genomics	5
Genomics	2
Genomics	1
Genomics	2
Genomics	2
Genomics	2
Genomics	4
Genomics	10
Genomics	8
Genomics	10
Genomics	1
Genomics	3
Genomics	2
Genomics	4
Genomics	3
Genomics	1
Genomics	13
Genomics	3
Genomics	2
Genomics	2
Genomics	2
Genomics	1
Genomics	2
Genomics	1
Genomics	2
Genomics	2
Genomics	5
Genomics	5
Genomics	1
Genomics	7
Genomics	1
Genomics	2
Genomics	3
Genomics	12
Genomics	3
Genomics	1
Genomics	3
Genomics	7
Genomics	1
Genomics	7
Genomics	2
Genomics	2
Genomics	1
Genomics	4
Genomics	1
Genomics	2
Genomics	9
Genomics	11
Genomics	5
Genomics	26
Genomics	2
Genomics	4
Genomics	3
Genomics	2
Genomics	3
Genomics	3
Genomics	3
Genomics	9
Genomics	16
Genomics	1
Genomics	1
Genomics	9
Genomics	8
Genomics	3
Genomics	3
Genomics	7
Genomics	5
Genomics	28
Genomics	1
Genomics	1
Genomics	1
Genomics	5
Genomics	1
Genomics	3
Genomics	3
Genomics	2
Genomics	3
Genomics	2
Genomics	7
Genomics	2
Genomics	1
Genomics	6
Genomics	4
Genomics	2
Genomics	23
Genomics	3
Genomics	5
Genomics	1
Genomics	13
Genomics	2
Genomics	5
Genomics	1
Genomics	4
Genomics	1
Genomics	9
Genomics	7
Genomics	4
Genomics	3
Genomics	1
Genomics	1
Genomics	2
Genomics	0
Genomics	0
Genomics	0
Genomics	0
Genomics	0
Genomics	0
Genomics	0
Genomics	0
Genomics	0
Genomics	0
Genomics	0
Genomics	0
Genomics	0
Genomics	0
Genomics	0
Genomics	0
Genomics	0
Genomics	0
Genomics	0
Genomics	0
Genomics	0
Genomics	0
Genomics	0
Genomics	0
Genomics	0
Genomics	0
Genomics	0
Genomics	0
Genomics	0
Genomics	0
Genomics	0
Genomics	0
Genomics	0
Genomics	0
Genomics	0
Genomics	0
Genomics	0
Genomics	0
Genomics	0
Genomics	0
Genomics	0
Genomics	0
Genomics	0
Genomics	0
Genomics	0
Genomics	0
Genomics	0
Genomics	0
Genomics	0
Genomics	0
Genomics	0
Genomics	0
Genomics	0
Genomics	0
Genomics	0
Genomics	0
Genomics	0
Genomics	0
Genomics	0
Genomics	0
Genomics	0
Genomics	0
Genomics	0
Genomics	0
Genomics	0
Genomics	0
Genomics	0
Genomics	0
Genomics	0
Genomics	0
Genomics	0
Genomics	0
Genomics	0
Genomics	0
Genomics	0
Genomics	0
Genomics	0
Genomics	0
Genomics	0
Genomics	0
Genomics	0
Genomics	0
Genomics	0
Genomics	0
Genomics	0
Genomics	0
Genomics	0
Genomics	0
Genomics	0
Genomics	0
Genomics	0
Genomics	0
Genomics	0
Genomics	0
Genomics	0
Genomics	0
Genomics	0
Genomics	0
Genomics	0
Genomics	0
Genomics	0
Genomics	0
Genomics	0
Genomics	0
Genomics	0
Genomics	0
Genomics	0
Genomics	0
Genomics	0
Genomics	0
Genomics	0
Genomics	0
Genomics	0
Genomics	0
Genomics	0
Genomics	0
Genomics	0
Genomics	0
Genomics	0
Genomics	0
Genomics	0
Genomics	0
Genomics	0
Genomics	0
Genomics	0
Genomics	0
Genomics	0
Genomics	0
Genomics	0
Genomics	0
Genomics	0
Genomics	0
Genomics	0
Genomics	0
Genomics	0
Genomics	0
Genomics	0
Genomics	0
Genomics	0
Genomics	0
Genomics	0
Genomics	0
Genomics	0
Genomics	0
Genomics	0
Genomics	0
Genomics	0
Genomics	0
Genomics	0
Genomics	0
Genomics	0
Genomics	0
Genomics	0
Genomics	0
Genomics	0
Genomics	0
Genomics	0
Genomics	0
Genomics	0
Genomics	0
Genomics	0
Genomics	0
Genomics	0
Genomics	0
Genomics	0
Genomics	0
Genomics	0
Genomics	0
Genomics	0
Genomics	0
Genomics	0
Molecular	2
Molecular	22
Molecular	3
Molecular	2
Molecular	1
Molecular	2
Molecular	2
Molecular	11
Molecular	2
Molecular	3
Molecular	2
Molecular	10
Molecular	2
Molecular	4
Molecular	5
Molecular	2
Molecular	2
Molecular	1
Molecular	3
Molecular	5
Molecular	1
Molecular	3
Molecular	1
Molecular	2
Molecular	3
Molecular	1
Molecular	1
Molecular	5
Molecular	2
Molecular	1
Molecular	1
Molecular	1
Molecular	2
Molecular	4
Molecular	2
Molecular	2
Molecular	4
Molecular	5
Molecular	3
Molecular	4
Molecular	4
Molecular	3
Molecular	10
Molecular	2
Molecular	2
Molecular	2
Molecular	2
Molecular	2
Molecular	2
Molecular	4
Molecular	5
Molecular	4
Molecular	1
Molecular	2
Molecular	4
Molecular	11
Molecular	2
Molecular	5
Molecular	5
Molecular	2
Molecular	3
Molecular	40
Molecular	3
Molecular	5
Molecular	3
Molecular	1
Molecular	4
Molecular	5
Molecular	3
Molecular	3
Molecular	3
Molecular	2
Molecular	8
Molecular	2
Molecular	4
Molecular	2
Molecular	1
Molecular	1
Molecular	4
Molecular	1
Molecular	1
Molecular	5
Molecular	4
Molecular	3
Molecular	1
Molecular	1
Molecular	3
Molecular	3
Molecular	2
Molecular	6
Molecular	4
Molecular	9
Molecular	6
Molecular	8
Molecular	4
Molecular	4
Molecular	1
Molecular	3
Molecular	4
Molecular	2
Molecular	3
Molecular	7
Molecular	2
Molecular	2
Molecular	2
Molecular	1
Molecular	3
Molecular	4
Molecular	2
Molecular	32
Molecular	1
Molecular	1
Molecular	5
Molecular	12
Molecular	1
Molecular	5
Molecular	3
Molecular	4
Molecular	2
Molecular	1
Molecular	1
Molecular	4
Molecular	4
Molecular	3
Molecular	3
Molecular	3
Molecular	5
Molecular	6
Molecular	1
Molecular	2
Molecular	3
Molecular	2
Molecular	2
Molecular	2
Molecular	16
Molecular	1
Molecular	4
Molecular	6
Molecular	8
Molecular	4
Molecular	3
Molecular	2
Molecular	2
Molecular	1
Molecular	2
Molecular	6
Molecular	4
Molecular	5
Molecular	3
Molecular	3
Molecular	3
Molecular	3
Molecular	1
Molecular	3
Molecular	2
Molecular	5
Molecular	3
Molecular	2
Molecular	1
Molecular	4
Molecular	1
Molecular	4
Molecular	2
Molecular	1
Molecular	3
Molecular	3
Molecular	2
Molecular	2
Molecular	1
Molecular	3
Molecular	5
Molecular	1
Molecular	2
Molecular	3
Molecular	2
Molecular	4
Molecular	1
Molecular	1
Molecular	1
Molecular	3
Molecular	1
Molecular	2
Molecular	2
Molecular	2
Molecular	3
Molecular	1
Molecular	3
Molecular	2
Molecular	3
Molecular	7
Molecular	3
Molecular	3
Molecular	1
Molecular	3
Molecular	4
Molecular	2
Molecular	12
Molecular	4
Molecular	12
Molecular	17
Molecular	6
Molecular	4
Molecular	4
Molecular	2
Molecular	1
Molecular	4
Molecular	6
Molecular	4
Molecular	1
Molecular	3
Molecular	3
Molecular	3
Molecular	7
Molecular	2
Molecular	2
Molecular	3
Molecular	3
Molecular	7
Molecular	3
Molecular	2
Molecular	3
Molecular	4
Molecular	2
Molecular	3
Molecular	1
Molecular	1
Molecular	2
Molecular	4
Molecular	3
Molecular	4
Molecular	1
Molecular	2
Molecular	3
Molecular	3
Molecular	1
Molecular	5
Molecular	10
Molecular	2
Molecular	12
Molecular	10
Molecular	5
Molecular	17
Molecular	3
Molecular	3
Molecular	2
Molecular	3
Molecular	1
Molecular	2
Molecular	2
Molecular	11
Molecular	2
Molecular	3
Molecular	4
Molecular	2
Molecular	1
Molecular	3
Molecular	4
Molecular	1
Molecular	1
Molecular	5
Molecular	4
Molecular	3
Molecular	2
Molecular	2
Molecular	4
Molecular	2
Molecular	2
Molecular	2
Molecular	1
Molecular	2
Molecular	5
Molecular	3
Molecular	5
Molecular	1
Molecular	3
Molecular	2
Molecular	2
Molecular	2
Molecular	4
Molecular	5
Molecular	1
Molecular	3
Molecular	2
Molecular	5
Molecular	4
Molecular	1
Molecular	1
Molecular	1
Molecular	4
Molecular	3
Molecular	6
Molecular	7
Molecular	2
Molecular	2
Molecular	1
Molecular	1
Molecular	4
Molecular	4
Molecular	3
Molecular	11
Molecular	3
Molecular	4
Molecular	6
Molecular	2
Molecular	11
Molecular	3
Molecular	18
Molecular	6
Molecular	1
Molecular	7
Molecular	2
Molecular	1
Molecular	1
Molecular	8
Molecular	5
Molecular	1
Molecular	4
Molecular	2
Molecular	4
Molecular	1
Molecular	12
Molecular	22
Molecular	2
Molecular	1
Molecular	2
Molecular	4
Molecular	3
Molecular	1
Molecular	5
Molecular	3
Molecular	2
Molecular	24
Molecular	1
Molecular	5
Molecular	2
Molecular	7
Molecular	3
Molecular	26
Molecular	2
Molecular	5
Molecular	1
Molecular	3
Molecular	14
Molecular	1
Molecular	3
Molecular	2
Molecular	2
Molecular	4
Molecular	38
Molecular	3
Molecular	3
Molecular	1
Molecular	2
Molecular	2
Molecular	3
Molecular	2
Molecular	4
Molecular	2
Molecular	1
Molecular	3
Molecular	1
Molecular	4
Molecular	2
Molecular	4
Molecular	2
Molecular	1
Molecular	2
Molecular	10
Molecular	2
Molecular	1
Molecular	6
Molecular	2
Molecular	2
Molecular	4
Molecular	3
Molecular	2
Molecular	1
Molecular	1
Molecular	2
Molecular	3
Molecular	11
Molecular	5
Molecular	4
Molecular	1
Molecular	3
Molecular	2
Molecular	1
Molecular	1
Molecular	7
Molecular	2
Molecular	2
Molecular	4
Molecular	4
Molecular	1
Molecular	2
Molecular	2
Molecular	12
Molecular	8
Molecular	2
Molecular	1
Molecular	2
Molecular	1
Molecular	1
Molecular	2
Molecular	1
Molecular	1
Molecular	6
Molecular	2
Molecular	10
Molecular	4
Molecular	3
Molecular	2
Molecular	4
Molecular	3
Molecular	2
Molecular	1
Molecular	2
Molecular	3
Molecular	4
Molecular	3
Molecular	3
Molecular	2
Molecular	1
Molecular	1
Molecular	3
Molecular	5
Molecular	3
Molecular	2
Molecular	3
Molecular	5
Molecular	5
Molecular	9
Molecular	3
Molecular	5
Molecular	1
Molecular	5
Molecular	3
Molecular	2
Molecular	3
Molecular	5
Molecular	6
Molecular	2
Molecular	1
Molecular	4
Molecular	8
Molecular	3
Molecular	4
Molecular	2
Molecular	3
Molecular	3
Molecular	2
Molecular	1
Molecular	1
Molecular	2
Molecular	3
Molecular	1
Molecular	5
Molecular	3
Molecular	3
Molecular	2
Molecular	6
Molecular	4
Molecular	1
Molecular	2
Molecular	2
Molecular	6
Molecular	3
Molecular	3
Molecular	2
Molecular	3
Molecular	1
Molecular	4
Molecular	2
Molecular	1
Molecular	2
Molecular	6
Molecular	2
Molecular	1
Molecular	5
Molecular	3
Molecular	1
Molecular	2
Molecular	3
Molecular	3
Molecular	4
Molecular	2
Molecular	3
Molecular	3
Molecular	3
Molecular	5
Molecular	2
Molecular	1
Molecular	3
Molecular	2
Molecular	4
Molecular	3
Molecular	6
Molecular	3
Molecular	1
Molecular	1
Molecular	4
Molecular	5
Molecular	2
Molecular	4
Molecular	2
Molecular	2
Molecular	2
Molecular	3
Molecular	3
Molecular	3
Molecular	27
Molecular	1
Molecular	4
Molecular	4
Molecular	1
Molecular	5
Molecular	1
Molecular	2
Molecular	3
Molecular	4
Molecular	4
Molecular	4
Molecular	2
Molecular	3
Molecular	5
Molecular	4
Molecular	1
Molecular	2
Molecular	2
Molecular	2
Molecular	3
Molecular	2
Molecular	5
Molecular	8
Molecular	4
Molecular	3
Molecular	3
Molecular	2
Molecular	4
Molecular	4
Molecular	4
Molecular	3
Molecular	3
Molecular	1
Molecular	1
Molecular	3
Molecular	4
Molecular	11
Molecular	2
Molecular	1
Molecular	2
Molecular	9
Molecular	2
Molecular	13
Molecular	12
Molecular	3
Molecular	6
Molecular	4
Molecular	3
Molecular	4
Molecular	2
Molecular	6
Molecular	3
Molecular	10
Molecular	2
Molecular	3
Molecular	3
Molecular	4
Molecular	2
Molecular	6
Molecular	3
Molecular	3
Molecular	6
Molecular	1
Molecular	2
Molecular	1
Molecular	3
Molecular	5
Molecular	4
Molecular	11
Molecular	6
Molecular	2
Molecular	4
Molecular	2
Molecular	4
Molecular	1
Molecular	2
Molecular	1
Molecular	3
Molecular	6
Molecular	4
Molecular	2
Molecular	1
Molecular	3
Molecular	1
Molecular	15
Molecular	2
Molecular	3
Molecular	6
Molecular	1
Molecular	5
Molecular	1
Molecular	2
Molecular	6
Molecular	1
Molecular	1
Molecular	1
Molecular	2
Molecular	2
Molecular	8
Molecular	5
Molecular	5
Molecular	6
Molecular	5
Molecular	2
Molecular	12
Molecular	2
Molecular	4
Molecular	3
Molecular	3
Molecular	4
Molecular	2
Molecular	3
Molecular	5
Molecular	4
Molecular	3
Molecular	2
Molecular	3
Molecular	9
Molecular	12
Molecular	3
Molecular	2
Molecular	9
Molecular	2
Molecular	3
Molecular	3
Molecular	5
Molecular	3
Molecular	2
Molecular	2
Molecular	2
Molecular	9
Molecular	1
Molecular	2
Molecular	3
Molecular	3
Molecular	2
Molecular	3
Molecular	8
Molecular	35
Molecular	4
Molecular	5
Molecular	2
Molecular	1
Molecular	4
Molecular	2
Molecular	1
Molecular	21
Molecular	2
Molecular	1
Molecular	1
Molecular	2
Molecular	6
Molecular	2
Molecular	2
Molecular	18
Molecular	5
Molecular	5
Molecular	3
Molecular	1
Molecular	3
Molecular	2
Molecular	1
Molecular	3
Molecular	7
Molecular	3
Molecular	3
Molecular	2
Molecular	1
Molecular	3
Molecular	3
Molecular	26
Molecular	12
Molecular	3
Molecular	4
Molecular	2
Molecular	3
Molecular	3
Molecular	3
Molecular	2
Molecular	7
Molecular	5
Molecular	2
Molecular	4
Molecular	3
Molecular	1
Molecular	6
Molecular	10
Molecular	2
Molecular	1
Molecular	3
Molecular	2
Molecular	4
Molecular	5
Molecular	1
Molecular	22
Molecular	4
Molecular	3
Molecular	4
Molecular	5
Molecular	3
Molecular	2
Molecular	4
Molecular	2
Molecular	17
Molecular	1
Molecular	3
Molecular	2
Molecular	3
Molecular	2
Molecular	8
Molecular	7
Molecular	6
Molecular	4
Molecular	3
Molecular	3
Molecular	2
Molecular	3
Molecular	1
Molecular	4
Molecular	1
Molecular	6
Molecular	2
Molecular	3
Molecular	5
Molecular	17
Molecular	18
Molecular	8
Molecular	4
Molecular	2
Molecular	6
Molecular	4
Molecular	5
Molecular	11
Molecular	1
Molecular	1
Molecular	4
Molecular	3
Molecular	3
Molecular	2
Molecular	2
Molecular	2
Molecular	2
Molecular	3
Molecular	5
Molecular	9
Molecular	5
Molecular	2
Molecular	4
Molecular	3
Molecular	3
Molecular	3
Molecular	2
Molecular	1
Molecular	2
Molecular	3
Molecular	7
Molecular	4
Molecular	2
Molecular	1
Molecular	10
Molecular	2
Molecular	2
Molecular	1
Molecular	2
Molecular	2
Molecular	2
Molecular	1
Molecular	2
Molecular	1
Molecular	2
Molecular	10
Molecular	2
Molecular	4
Molecular	2
Molecular	3
Molecular	2
Molecular	4
Molecular	2
Molecular	1
Molecular	3
Molecular	15
Molecular	3
Molecular	3
Molecular	2
Molecular	3
Molecular	5
Molecular	4
Molecular	2
Molecular	1
Molecular	5
Molecular	5
Molecular	4
Molecular	6
Molecular	30
Molecular	4
Molecular	4
Molecular	2
Molecular	8
Molecular	1
Molecular	2
Molecular	2
Molecular	2
Molecular	2
Molecular	1
Molecular	1
Molecular	4
Molecular	8
Molecular	3
Molecular	3
Molecular	2
Molecular	2
Molecular	1
Molecular	1
Molecular	4
Molecular	2
Molecular	11
Molecular	1
Molecular	6
Molecular	1
Molecular	5
Molecular	2
Molecular	1
Molecular	5
Molecular	3
Molecular	3
Molecular	1
Molecular	1
Molecular	3
Molecular	8
Molecular	7
Molecular	2
Molecular	2
Molecular	2
Molecular	5
Molecular	4
Molecular	3
Molecular	4
Molecular	1
Molecular	4
Molecular	3
Molecular	3
Molecular	3
Molecular	3
Molecular	5
Molecular	1
Molecular	3
Molecular	3
Molecular	7
Molecular	2
Molecular	7
Molecular	2
Molecular	2
Molecular	3
Molecular	6
Molecular	1
Molecular	3
Molecular	2
Molecular	5
Molecular	11
Molecular	2
Molecular	1
Molecular	2
Molecular	2
Molecular	17
Molecular	1
Molecular	1
Molecular	2
Molecular	3
Molecular	5
Molecular	2
Molecular	1
Molecular	2
Molecular	2
Molecular	4
Molecular	6
Molecular	2
Molecular	1
Molecular	1
Molecular	3
Molecular	6
Molecular	3
Molecular	4
Molecular	4
Molecular	3
Molecular	2
Molecular	5
Molecular	2
Molecular	5
Molecular	2
Molecular	12
Molecular	2
Molecular	6
Molecular	6
Molecular	3
Molecular	11
Molecular	3
Molecular	1
Molecular	2
Molecular	9
Molecular	5
Molecular	4
Molecular	3
Molecular	3
Molecular	3
Molecular	2
Molecular	2
Molecular	8
Molecular	11
Molecular	3
Molecular	6
Molecular	1
Molecular	1
Molecular	4
Molecular	2
Molecular	11
Molecular	3
Molecular	4
Molecular	4
Molecular	4
Molecular	10
Molecular	7
Molecular	3
Molecular	16
Molecular	6
Molecular	1
Molecular	2
Molecular	2
Molecular	4
Molecular	5
Molecular	5
Molecular	5
Molecular	2
Molecular	1
Molecular	4
Molecular	5
Molecular	1
Molecular	3
Molecular	1
Molecular	3
Molecular	2
Molecular	3
Molecular	3
Molecular	2
Molecular	3
Molecular	4
Molecular	3
Molecular	2
Molecular	2
Molecular	1
Molecular	2
Molecular	3
Molecular	2
Molecular	2
Molecular	2
Molecular	6
Molecular	5
Molecular	4
Molecular	3
Molecular	2
Molecular	1
Molecular	3
Molecular	3
Molecular	2
Molecular	3
Molecular	2
Molecular	8
Molecular	2
Molecular	4
Molecular	3
Molecular	4
Molecular	3
Molecular	4
Molecular	6
Molecular	2
Molecular	2
Molecular	2
Molecular	4
Molecular	2
Molecular	1
Molecular	1
Molecular	3
Molecular	1
Molecular	3
Molecular	3
Molecular	2
Molecular	4
Molecular	1
Molecular	6
Molecular	2
Molecular	4
Molecular	4
Molecular	3
Molecular	4
Molecular	2
Molecular	9
Molecular	2
Molecular	2
Molecular	2
Molecular	3
Molecular	2
Molecular	1
Molecular	2
Molecular	2
Molecular	2
Molecular	2
Molecular	2
Molecular	7
Molecular	4
Molecular	5
Molecular	3
Molecular	3
Molecular	3
Molecular	2
Molecular	4
Molecular	3
Molecular	7
Molecular	1
Molecular	3
Molecular	1
Molecular	3
Molecular	1
Molecular	5
Molecular	4
Molecular	2
Molecular	3
Molecular	1
Molecular	2
Molecular	5
Molecular	1
Molecular	4
Molecular	3
Molecular	4
Molecular	4
Molecular	4
Molecular	2
Molecular	1
Molecular	3
Molecular	4
Molecular	2
Molecular	2
Molecular	5
Molecular	5
Molecular	2
Molecular	1
Molecular	2
Molecular	2
Molecular	1
Molecular	2
Molecular	14
Molecular	1
Molecular	4
Molecular	2
Molecular	1
Molecular	6
Molecular	3
Molecular	2
Molecular	1
Molecular	4
Molecular	2
Molecular	6
Molecular	2
Molecular	25
Molecular	3
Molecular	4
Molecular	3
Molecular	15
Molecular	4
Molecular	2
Molecular	8
Molecular	3
Molecular	3
Molecular	1
Molecular	4
Molecular	7
Molecular	2
Molecular	2
Molecular	6
Molecular	4
Molecular	1
Molecular	2
Molecular	3
Molecular	3
Molecular	5
Molecular	3
Molecular	5
Molecular	1
Molecular	2
Molecular	2
Molecular	2
Molecular	2
Molecular	19
Molecular	2
Molecular	4
Molecular	1
Molecular	2
Molecular	1
Molecular	2
Molecular	1
Molecular	3
Molecular	1
Molecular	4
Molecular	5
Molecular	2
Molecular	2
Molecular	2
Molecular	1
Molecular	2
Molecular	2
Molecular	4
Molecular	3
Molecular	5
Molecular	3
Molecular	3
Molecular	4
Molecular	3
Molecular	3
Molecular	2
Molecular	3
Molecular	9
Molecular	2
Molecular	4
Molecular	3
Molecular	5
Molecular	5
Molecular	1
Molecular	1
Molecular	2
Molecular	2
Molecular	5
Molecular	3
Molecular	8
Molecular	1
Molecular	4
Molecular	3
Molecular	4
Molecular	3
Molecular	1
Molecular	2
Molecular	3
Molecular	2
Molecular	8
Molecular	2
Molecular	2
Molecular	2
Molecular	3
Molecular	3
Molecular	6
Molecular	7
Molecular	4
Molecular	3
Molecular	3
Molecular	4
Molecular	4
Molecular	2
Molecular	3
Molecular	2
Molecular	6
Molecular	1
Molecular	3
Molecular	0
Molecular	0
Molecular	0
Molecular	0
Molecular	0
Molecular	0
Molecular	0
Molecular	0
Molecular	0
Molecular	0
Molecular	0
Molecular	0
Molecular	0
Molecular	0
Molecular	0
Molecular	0
Molecular	0
Molecular	0
Ecology	50
Ecology	6
Ecology	6
Ecology	4
Ecology	7
Ecology	13
Ecology	3
Ecology	24
Ecology	9
Ecology	21
Ecology	4
Ecology	5
Ecology	10
Ecology	3
Ecology	19
Ecology	1
Ecology	19
Ecology	4
Ecology	3
Ecology	8
Ecology	3
Ecology	8
Ecology	2
Ecology	6
Ecology	8
Ecology	2
Ecology	1
Ecology	11
Ecology	5
Ecology	13
Ecology	20
Ecology	3
Ecology	8
Ecology	19
Ecology	11
Ecology	2
Ecology	1
Ecology	5
Ecology	18
Ecology	1
Ecology	10
Ecology	17
Ecology	2
Ecology	10
Ecology	7
Ecology	3
Ecology	2
Ecology	4
Ecology	4
Ecology	1
Ecology	5
Ecology	17
Ecology	17
Ecology	2
Ecology	6
Ecology	19
Ecology	17
Ecology	2
Ecology	4
Ecology	4
Ecology	5
Ecology	7
Ecology	7
Ecology	8
Ecology	3
Ecology	5
Ecology	20
Ecology	3
Ecology	16
Ecology	1
Ecology	13
Ecology	9
Ecology	9
Ecology	6
Ecology	9
Ecology	1
Ecology	11
Ecology	4
Ecology	9
Ecology	23
Ecology	5
Ecology	7
Ecology	8
Ecology	2
Ecology	9
Ecology	7
Ecology	9
Ecology	11
Ecology	3
Ecology	12
Ecology	11
Ecology	15
Ecology	7
Ecology	4
Ecology	6
Ecology	12
